Timestamp,Open,High,Low,Close
2023-11-09T21:00:00Z,209.96,210.2,209,209.39
2023-11-09T21:15:00Z,209.45,209.98,209.11,209.3039
2023-11-09T21:30:00Z,209.48,209.98,209.22,209.36
2023-11-09T21:45:00Z,209.3926,209.98,208.88,209.09
2023-11-09T22:00:00Z,209.04,209.1094,208.4,208.91
2023-11-09T22:15:00Z,208.92,208.92,208.43,208.47
2023-11-09T22:30:00Z,208.43,208.7,208.4,208.68
2023-11-09T22:45:00Z,208.6107,208.74,208.51,208.6
2023-11-09T23:00:00Z,208.52,208.6301,208.5,208.51
2023-11-09T23:15:00Z,208.57,208.62,208.45,208.52
2023-11-09T23:30:00Z,208.62,208.62,208.2,208.35
2023-11-09T23:45:00Z,208.31,208.5,208,208.35
2023-11-10T00:00:00Z,208.34,208.43,208.12,208.25
2023-11-10T00:15:00Z,208.21,208.43,208.2,208.39
2023-11-10T00:30:00Z,208.36,208.36,208,208.19
2023-11-10T00:45:00Z,208.28,208.46,208.16,208.27
2023-11-10T09:00:00Z,209.68,209.68,207.82,207.86
2023-11-10T09:15:00Z,207.82,207.96,205.69,205.83
2023-11-10T09:30:00Z,205.74,206.47,205.16,206.47
2023-11-10T09:45:00Z,206.47,206.9,206.38,206.86
2023-11-10T10:00:00Z,206.77,206.9,206.36,206.9
2023-11-10T10:15:00Z,206.84,206.97,206.68,206.86
2023-11-10T10:30:00Z,206.93,207.17,206.9,207.1
2023-11-10T10:45:00Z,207.1,207.46,207.1,207.45
2023-11-10T11:00:00Z,207.4,207.4,206.67,206.67
2023-11-10T11:15:00Z,206.62,207.15,206.62,206.9
2023-11-10T11:30:00Z,206.83,206.85,205.83,206.1
2023-11-10T11:45:00Z,206.22,206.73,206.22,206.73
2023-11-10T12:00:00Z,206.72,208.4,206.65,208.4
2023-11-10T12:15:00Z,208.35,208.4,207.7,208.08
2023-11-10T12:30:00Z,208.2,208.92,208.17,208.87
2023-11-10T12:45:00Z,208.89,209.9,208.85,209.6
2023-11-10T13:00:00Z,206.9,210.9,205.6589,209.2505
2023-11-10T13:15:00Z,209.25,209.33,208.5,208.87
2023-11-10T13:30:00Z,208.9409,209.5008,208.5207,209.5008
2023-11-10T13:45:00Z,209.5,210.49,209.45,210.1309
2023-11-10T14:00:00Z,210.1,210.2,209.4,210.19
2023-11-10T14:15:00Z,210.11,210.34,209.73,210.03
2023-11-10T14:30:00Z,210.03,212.99,208.28,212.73
2023-11-10T14:45:00Z,212.76,213.68,211.8153,212.2699
2023-11-10T15:00:00Z,212.23,212.31,209.2811,209.98
2023-11-10T15:15:00Z,209.94,210.15,205.69,207.0617
2023-11-10T15:30:00Z,207.08,208,206.64,207.55
2023-11-10T15:45:00Z,207.5536,209.55,207.28,209.1686
2023-11-10T16:00:00Z,209.18,210.45,208.16,210.29
2023-11-10T16:15:00Z,210.27,211.24,210.19,210.43
2023-11-10T16:30:00Z,210.42,210.75,209.28,210.715
2023-11-10T16:45:00Z,210.7299,212.33,210.65,212.245
2023-11-10T17:00:00Z,212.25,213.18,211.75,212.81
2023-11-10T17:15:00Z,212.8203,212.96,211.91,212.65
2023-11-10T17:30:00Z,212.63,213.33,212.01,212.385
2023-11-10T17:45:00Z,212.37,213,212.12,212.73
2023-11-10T18:00:00Z,212.73,213.13,212.27,212.4999
2023-11-10T18:15:00Z,212.4538,213.46,211.92,213.23
2023-11-10T18:30:00Z,213.22,215.05,213.22,214.69
2023-11-10T18:45:00Z,214.719,215.2,214.12,214.6601
2023-11-10T19:00:00Z,214.68,214.8,214,214.7199
2023-11-10T19:15:00Z,214.7,215.38,214.57,214.81
2023-11-10T19:30:00Z,214.81,215.16,214.18,214.9311
2023-11-10T19:45:00Z,214.93,215.35,214.6009,214.945
2023-11-10T20:00:00Z,214.95,215.03,213.62,214.1922
2023-11-10T20:15:00Z,214.19,215.08,213.97,214.86
2023-11-10T20:30:00Z,214.8501,215.0289,214.05,214.2701
2023-11-10T20:45:00Z,214.29,214.921,213.98,214.69
2023-11-10T21:00:00Z,214.67,214.7287,214.15,214.65
2023-11-10T21:15:00Z,214.59,214.65,214.25,214.36
2023-11-10T21:30:00Z,214.45,214.45,213.89,213.95
2023-11-10T21:45:00Z,213.98,214.2287,213.8,214
2023-11-10T22:00:00Z,213.99,214.16,213.85,214.06
2023-11-10T22:15:00Z,214,214.1,213.86,213.88
2023-11-10T22:30:00Z,213.8734,214,213.77,213.86
2023-11-10T22:45:00Z,213.8499,214.07,213.75,213.91
2023-11-10T23:00:00Z,213.93,213.93,213.6,213.7776
2023-11-10T23:15:00Z,213.75,213.91,213.66,213.88
2023-11-10T23:30:00Z,213.9475,213.99,213.79,213.96
2023-11-10T23:45:00Z,213.99,214.35,213.99,214.27
2023-11-11T00:00:00Z,214.25,214.27,214.05,214.15
2023-11-11T00:15:00Z,214.1702,214.27,214.15,214.18
2023-11-11T00:30:00Z,214.21,214.74,214.21,214.7
2023-11-11T00:45:00Z,214.7,214.74,214.31,214.45
2023-11-13T09:00:00Z,213.88,214.65,213.25,213.91
2023-11-13T09:15:00Z,213.91,215.99,213.9,215.46
2023-11-13T09:30:00Z,215.46,215.58,214.52,214.98
2023-11-13T09:45:00Z,215.17,215.47,214.88,215.1
2023-11-13T10:00:00Z,215,215.15,214.25,214.9
2023-11-13T10:15:00Z,214.77,214.99,214.7,214.99
2023-11-13T10:30:00Z,215.1,215.49,215.1,215.3
2023-11-13T10:45:00Z,215.28,215.61,215.28,215.6
2023-11-13T11:00:00Z,215.55,215.55,215.35,215.37
2023-11-13T11:15:00Z,215.38,215.4,215.08,215.08
2023-11-13T11:30:00Z,215.15,215.2,214.88,215.2
2023-11-13T11:45:00Z,215.2,215.77,215.2,215.49
2023-11-13T12:00:00Z,215.43,216.69,215.41,216
2023-11-13T12:15:00Z,215.96,216.15,215.8,216
2023-11-13T12:30:00Z,215.96,216.5,215.82,216.48
2023-11-13T12:45:00Z,216.5,216.65,216.15,216.28
2023-11-13T13:00:00Z,215.5,216.7031,212.6,216.59
2023-11-13T13:15:00Z,216.51,217.78,216.5,217.45
2023-11-13T13:30:00Z,217.45,218,216.3,216.45
2023-11-13T13:45:00Z,216.49,216.75,216.05,216.33
2023-11-13T14:00:00Z,216.33,216.76,216.23,216.5386
2023-11-13T14:15:00Z,216.51,216.51,215.55,215.57
2023-11-13T14:30:00Z,215.55,217.44,211.6101,211.875
2023-11-13T14:45:00Z,211.89,216.8198,211.88,216.06
2023-11-13T15:00:00Z,216.01,218.43,215.51,218.29
2023-11-13T15:15:00Z,218.3,220.42,217.82,219.985
2023-11-13T15:30:00Z,219.97,220.79,219.37,220.36
2023-11-13T15:45:00Z,220.4,222.11,220.16,221.235
2023-11-13T16:00:00Z,221.24,223.34,221.14,223.17
2023-11-13T16:15:00Z,223.1501,223.92,222.6,223.53
2023-11-13T16:30:00Z,223.55,225.15,223.13,224.7606
2023-11-13T16:45:00Z,224.7601,225.4,224.05,224.2155
2023-11-13T17:00:00Z,224.2255,224.4,222.71,223.778
2023-11-13T17:15:00Z,223.75,224.68,223.31,224.1012
2023-11-13T17:30:00Z,224.1399,224.33,222.51,222.6138
2023-11-13T17:45:00Z,222.58,222.6273,221.722,222.48
2023-11-13T18:00:00Z,222.46,222.95,221.57,222.75
2023-11-13T18:15:00Z,222.71,223.17,221.77,222.1213
2023-11-13T18:30:00Z,222.12,222.9899,221.77,222.74
2023-11-13T18:45:00Z,222.75,223.9,222.7434,223.3599
2023-11-13T19:00:00Z,223.29,224.46,223.29,224.08
2023-11-13T19:15:00Z,224.077,224.89,223.93,224.86
2023-11-13T19:30:00Z,224.88,224.98,224.23,224.4899
2023-11-13T19:45:00Z,224.49,224.69,223.34,223.62
2023-11-13T20:00:00Z,223.635,223.6399,222.86,223.42
2023-11-13T20:15:00Z,223.4025,224.3599,223,224.0011
2023-11-13T20:30:00Z,224.02,224.19,223.48,223.645
2023-11-13T20:45:00Z,223.65,224.53,223.49,223.705
2023-11-13T21:00:00Z,223.7,224.39,223.2,223.65
2023-11-13T21:15:00Z,223.66,224.08,223.66,224
2023-11-13T21:30:00Z,224.01,224.14,223.55,223.57
2023-11-13T21:45:00Z,223.61,223.73,223.5,223.73
2023-11-13T22:00:00Z,223.7,223.83,223.6199,223.77
2023-11-13T22:15:00Z,223.8,224.1,223.78,223.87
2023-11-13T22:30:00Z,223.82,223.95,223.7,223.94
2023-11-13T22:45:00Z,223.92,224.1984,223.85,224.19
2023-11-13T23:00:00Z,224.19,224.31,224.03,224.3
2023-11-13T23:15:00Z,224.3,224.65,224.25,224.62
2023-11-13T23:30:00Z,224.65,224.84,224.51,224.69
2023-11-13T23:45:00Z,224.7,224.89,224.6,224.8602
2023-11-14T00:00:00Z,224.86,225.4,224.86,225.37
2023-11-14T00:15:00Z,225.38,225.5,225.3,225.4
2023-11-14T00:30:00Z,225.44,225.97,225.43,225.8903
2023-11-14T00:45:00Z,225.89,226.28,225.65,226.28
2023-11-14T09:00:00Z,226.74,228.28,226.58,228.09
2023-11-14T09:15:00Z,228.09,228.22,227.66,227.79
2023-11-14T09:30:00Z,227.9,227.9,227.24,227.24
2023-11-14T09:45:00Z,227.35,227.86,227.28,227.86
2023-11-14T10:00:00Z,227.89,227.89,227.58,227.78
2023-11-14T10:15:00Z,227.77,227.77,227.4,227.59
2023-11-14T10:30:00Z,227.54,227.62,227.01,227.03
2023-11-14T10:45:00Z,227.03,227.05,226.72,226.94
2023-11-14T11:00:00Z,226.94,227.04,226.38,226.61
2023-11-14T11:15:00Z,226.64,226.77,226.64,226.73
2023-11-14T11:30:00Z,226.75,227.24,226.71,227.24
2023-11-14T11:45:00Z,227.14,227.14,226.9,227.1
2023-11-14T12:00:00Z,227.1,228.63,227,228.6
2023-11-14T12:15:00Z,228.6,228.71,227.75,227.85
2023-11-14T12:30:00Z,227.94,227.94,227.48,227.55
2023-11-14T12:45:00Z,227.49,228.05,227.31,228.05
2023-11-14T13:00:00Z,227.5,228.68,226.61,227.45
2023-11-14T13:15:00Z,227.44,227.9,227.4,227.76
2023-11-14T13:30:00Z,227.61,233.36,227.15,232.57
2023-11-14T13:45:00Z,232.57,236.48,232.35,236.26
2023-11-14T14:00:00Z,236.25,236.37,234.61,235.65
2023-11-14T14:15:00Z,235.67,236.3,234.75,235.03
2023-11-14T14:30:00Z,235.03,235.5,231.35,235.0812
2023-11-14T14:45:00Z,235.11,235.59,232.38,233.825
2023-11-14T15:00:00Z,233.8,234.34,231.52,232.8
2023-11-14T15:15:00Z,232.785,233.15,230.72,232.79
2023-11-14T15:30:00Z,232.8,234.09,232.38,233.925
2023-11-14T15:45:00Z,233.9495,234.32,232.37,232.86
2023-11-14T16:00:00Z,232.88,234.84,232.81,234.73
2023-11-14T16:15:00Z,234.72,235.2635,233.77,233.99
2023-11-14T16:30:00Z,233.9601,235.95,233.51,235.71
2023-11-14T16:45:00Z,235.72,235.77,233.59,233.96
2023-11-14T17:00:00Z,233.969,234.43,233.1,233.5906
2023-11-14T17:15:00Z,233.64,234.7678,233.24,234.0492
2023-11-14T17:30:00Z,234.05,235.26,234.0401,234.95
2023-11-14T17:45:00Z,234.95,235.71,234.57,235.54
2023-11-14T18:00:00Z,235.5589,235.8,235.03,235.3
2023-11-14T18:15:00Z,235.3,236.364,235.12,236.105
2023-11-14T18:30:00Z,236.0925,236.57,235.52,235.7001
2023-11-14T18:45:00Z,235.715,235.76,234.91,235.1801
2023-11-14T19:00:00Z,235.19,235.2,234.06,234.91
2023-11-14T19:15:00Z,234.9013,236.1199,234.86,236.085
2023-11-14T19:30:00Z,236.0752,236.3706,235.86,236.3706
2023-11-14T19:45:00Z,236.38,237.08,236.22,236.855
2023-11-14T20:00:00Z,236.846,237.33,236.51,237.2599
2023-11-14T20:15:00Z,237.242,237.98,237.231,237.87
2023-11-14T20:30:00Z,237.8799,238.02,237.33,237.52
2023-11-14T20:45:00Z,237.511,238.135,236.72,237.4
2023-11-14T21:00:00Z,237.4,237.77,237.285,237.61
2023-11-14T21:15:00Z,237.6,238.75,237.41,238.68
2023-11-14T21:30:00Z,238.77,238.86,238.05,238.15
2023-11-14T21:45:00Z,238.15,238.25,237.8198,237.851
2023-11-14T22:00:00Z,237.8508,238.28,237.85,238.24
2023-11-14T22:15:00Z,238.24,238.28,238.13,238.13
2023-11-14T22:30:00Z,238.14,238.16,238,238.12
2023-11-14T22:45:00Z,238.1,238.45,238.02,238.4
2023-11-14T23:00:00Z,238.39,238.71,238.38,238.675
2023-11-14T23:15:00Z,238.6868,239.38,238.65,239.38
2023-11-14T23:30:00Z,239.38,239.87,239.33,239.8
2023-11-14T23:45:00Z,239.84,239.88,239.63,239.85
2023-11-15T00:00:00Z,239.83,240.17,239.75,240.0899
2023-11-15T00:15:00Z,240.06,240.69,240.02,240.59
2023-11-15T00:30:00Z,240.61,240.69,240.1,240.25
2023-11-15T00:45:00Z,240.26,240.47,240.12,240.42
2023-11-15T09:00:00Z,241,241.66,239.01,240.66
2023-11-15T09:15:00Z,240.58,240.59,240.1,240.45
2023-11-15T09:30:00Z,240.4,240.57,240.12,240.12
2023-11-15T09:45:00Z,240.14,240.73,240.14,240.65
2023-11-15T10:00:00Z,240.63,240.95,240.63,240.91
2023-11-15T10:15:00Z,240.88,240.88,240.75,240.8
2023-11-15T10:30:00Z,240.75,241.23,240.75,240.9
2023-11-15T10:45:00Z,240.9,241.1,240.83,240.86
2023-11-15T11:00:00Z,240.85,240.85,240.35,240.59
2023-11-15T11:15:00Z,240.55,240.87,240.55,240.82
2023-11-15T11:30:00Z,240.83,240.93,240.65,240.82
2023-11-15T11:45:00Z,240.88,241.25,240.88,241.2
2023-11-15T12:00:00Z,241.16,242.68,241.15,242.56
2023-11-15T12:15:00Z,242.51,242.85,241.83,242
2023-11-15T12:30:00Z,242,242.39,241.76,241.97
2023-11-15T12:45:00Z,241.96,242.23,241.85,242.23
2023-11-15T13:00:00Z,241.3622,242.88,240.59,242.35
2023-11-15T13:15:00Z,242.35,242.73,242.11,242.71
2023-11-15T13:30:00Z,242.7,243.41,239.47,239.47
2023-11-15T13:45:00Z,239.47,240.29,238.66,239.84
2023-11-15T14:00:00Z,239.84,240.5,239.28,239.29
2023-11-15T14:15:00Z,239.3,239.91,238.7,239.2
2023-11-15T14:30:00Z,239.18,242,236.45,241.5799
2023-11-15T14:45:00Z,241.47,241.94,238.21,240.422
2023-11-15T15:00:00Z,240.425,242.26,240.06,241.33
2023-11-15T15:15:00Z,241.33,243.2,240.92,242.1638
2023-11-15T15:30:00Z,242.17,244.4568,242.11,244.03
2023-11-15T15:45:00Z,244.0885,246.6599,244.03,246.395
2023-11-15T16:00:00Z,246.41,246.7,244.15,244.295
2023-11-15T16:15:00Z,244.3,246.1,244.13,246.0786
2023-11-15T16:30:00Z,246.0799,246.14,242.56,242.99
2023-11-15T16:45:00Z,242.98,243.48,241.81,241.9887
2023-11-15T17:00:00Z,242,243.28,241.62,243.1762
2023-11-15T17:15:00Z,243.17,243.92,242.64,243.88
2023-11-15T17:30:00Z,243.9,244.73,243.52,244.62
2023-11-15T17:45:00Z,244.595,245.17,244.23,244.245
2023-11-15T18:00:00Z,244.25,244.3,240.8,241.0774
2023-11-15T18:15:00Z,241.0627,242.32,240.4503,242.32
2023-11-15T18:30:00Z,242.32,243.24,242.17,243.01
2023-11-15T18:45:00Z,243.004,243.42,242.17,243.3916
2023-11-15T19:00:00Z,243.41,243.75,242.9738,243.51
2023-11-15T19:15:00Z,243.5273,244.1399,242.58,243.925
2023-11-15T19:30:00Z,243.93,244.46,243.51,243.65
2023-11-15T19:45:00Z,243.66,244.11,243.43,243.8899
2023-11-15T20:00:00Z,243.8989,244.28,242.73,243.45
2023-11-15T20:15:00Z,243.44,244.07,243.12,244.02
2023-11-15T20:30:00Z,244.03,244.26,243.67,244.01
2023-11-15T20:45:00Z,243.99,244.2284,242.4881,242.925
2023-11-15T21:00:00Z,242.935,242.94,241.05,241.59
2023-11-15T21:15:00Z,241.59,242.84,241.5,241.95
2023-11-15T21:30:00Z,241.98,242,241.3,241.52
2023-11-15T21:45:00Z,241.53,242.84,241.33,241.81
2023-11-15T22:00:00Z,241.88,242.32,241.75,241.97
2023-11-15T22:15:00Z,242,242.02,241.69,241.82
2023-11-15T22:30:00Z,241.88,241.9,241.33,241.33
2023-11-15T22:45:00Z,241.35,241.86,241.3,241.55
2023-11-15T23:00:00Z,241.6,241.8,241.5,241.6
2023-11-15T23:15:00Z,241.64,241.7499,241.53,241.67
2023-11-15T23:30:00Z,241.6999,242.08,241.6,241.99
2023-11-15T23:45:00Z,241.9,242.3,241.81,242.12
2023-11-16T00:00:00Z,242.18,242.28,241.85,241.85
2023-11-16T00:15:00Z,241.8982,242.19,241.83,241.97
2023-11-16T00:30:00Z,241.99,242.1,241.8,242
2023-11-16T00:45:00Z,241.95,241.95,241.38,241.51
2023-11-16T09:00:00Z,242.12,242.12,240.78,241.32
2023-11-16T09:15:00Z,241.4,241.8,241.31,241.31
2023-11-16T09:30:00Z,241.3,241.69,241.25,241.64
2023-11-16T09:45:00Z,241.6,241.61,241.34,241.34
2023-11-16T10:00:00Z,241.39,241.69,241.29,241.3
2023-11-16T10:15:00Z,241.48,241.65,241.37,241.58
2023-11-16T10:30:00Z,241.56,241.6,241.18,241.19
2023-11-16T10:45:00Z,241.35,241.37,241.04,241.04
2023-11-16T11:00:00Z,241.05,241.05,240.12,240.31
2023-11-16T11:15:00Z,240.31,240.9,240.31,240.83
2023-11-16T11:30:00Z,240.85,240.85,240.56,240.7
2023-11-16T11:45:00Z,240.8,241.19,240.62,241.06
2023-11-16T12:00:00Z,241.06,241.34,239.51,239.51
2023-11-16T12:15:00Z,239.5,240.3,239.29,239.33
2023-11-16T12:30:00Z,239.29,239.77,239,239.2
2023-11-16T12:45:00Z,239.2,239.29,238.4,238.95
2023-11-16T13:00:00Z,240.65,242.5,238.22,238.34
2023-11-16T13:15:00Z,238.3,238.75,238,238.7
2023-11-16T13:30:00Z,238.6931,239.7399,238.65,239.33
2023-11-16T13:45:00Z,239.34,239.98,239.26,239.85
2023-11-16T14:00:00Z,239.96,239.97,238.8167,239.26
2023-11-16T14:15:00Z,239.3,239.6,238.7,239.54
2023-11-16T14:30:00Z,239.53,240.42,237.6,237.935
2023-11-16T14:45:00Z,237.91,240.79,237.87,239.7071
2023-11-16T15:00:00Z,239.74,240.88,237.73,238.29
2023-11-16T15:15:00Z,238.31,238.54,236.01,237.1
2023-11-16T15:30:00Z,237.13,237.6,234.6,235.52
2023-11-16T15:45:00Z,235.51,236.1981,234.3,235.27
2023-11-16T16:00:00Z,235.285,237.09,234.9201,236.8111
2023-11-16T16:15:00Z,236.8,237.24,235.42,235.5799
2023-11-16T16:30:00Z,235.56,236.43,234.5301,235.07
2023-11-16T16:45:00Z,235.0999,236.12,234.96,235.34
2023-11-16T17:00:00Z,235.37,235.83,234.75,235.7301
2023-11-16T17:15:00Z,235.7031,236.38,235.51,235.8
2023-11-16T17:30:00Z,235.8,236.68,234.84,236.4001
2023-11-16T17:45:00Z,236.41,236.75,235.55,236.3391
2023-11-16T18:00:00Z,236.3222,236.38,234.36,234.72
2023-11-16T18:15:00Z,234.73,235.3499,233.53,233.73
2023-11-16T18:30:00Z,233.77,234.32,232.81,233.0682
2023-11-16T18:45:00Z,233.067,233.07,231.42,231.8694
2023-11-16T19:00:00Z,231.85,232.35,230.96,232.1
2023-11-16T19:15:00Z,232.115,232.93,231.66,232.0499
2023-11-16T19:30:00Z,232.035,233.13,231.935,232.9557
2023-11-16T19:45:00Z,232.98,233.45,232.14,232.2699
2023-11-16T20:00:00Z,232.2531,232.47,231.75,231.91
2023-11-16T20:15:00Z,231.93,233.15,231.66,232.71
2023-11-16T20:30:00Z,232.75,233.9,232.2831,233.8296
